week,day_id,day,Activity Level,Acceleration
4,22,Friday,activity_1002,1
4,22,Friday,activity_1003,1
4,22,Friday,activity_1004,1
4,22,Friday,activity_1005,1
4,22,Friday,activity_1006,1
4,22,Friday,activity_1007,1
4,22,Friday,activity_1008,1
4,22,Friday,activity_1009,1
4,22,Friday,activity_1010,1
4,22,Friday,activity_1011,1
4,22,Friday,activity_1012,1
4,22,Friday,activity_1013,1
4,22,Friday,activity_1014,1
4,22,Friday,activity_1015,1
4,22,Friday,activity_1016,1
4,22,Friday,activity_1017,1
4,22,Friday,activity_1018,1
4,22,Friday,activity_1019,1
4,22,Friday,activity_1020,1
4,22,Friday,activity_1021,1
4,22,Friday,activity_1022,1
4,22,Friday,activity_1023,1
4,22,Friday,activity_1024,1
4,22,Friday,activity_1025,1
4,22,Friday,activity_1026,1
4,22,Friday,activity_1027,1
4,22,Friday,activity_1028,1
4,22,Friday,activity_1029,1
4,22,Friday,activity_1030,1
4,22,Friday,activity_1031,1
4,22,Friday,activity_1032,1
4,22,Friday,activity_1033,1
4,22,Friday,activity_1034,1
4,22,Friday,activity_1035,1
4,22,Friday,activity_1036,1
4,22,Friday,activity_1037,1
4,22,Friday,activity_1038,1
4,22,Friday,activity_1039,1
4,22,Friday,activity_1040,1
4,22,Friday,activity_1041,1
4,22,Friday,activity_1042,1
4,22,Friday,activity_1043,1
4,22,Friday,activity_1044,1
4,22,Friday,activity_1045,1
4,22,Friday,activity_1046,1
4,22,Friday,activity_1047,1
4,22,Friday,activity_1048,1
4,22,Friday,activity_1049,1
4,22,Friday,activity_1050,1
4,22,Friday,activity_1051,1
4,22,Friday,activity_1052,1
4,22,Friday,activity_1053,1
4,22,Friday,activity_1054,1
4,22,Friday,activity_1055,1
4,22,Friday,activity_1056,1
4,22,Friday,activity_1057,1
4,22,Friday,activity_1058,1
4,22,Friday,activity_1059,1
4,22,Friday,activity_1060,1
4,22,Friday,activity_1061,1
4,22,Friday,activity_1062,1
4,22,Friday,activity_1063,1
4,22,Friday,activity_1064,1
4,22,Friday,activity_1065,1
4,22,Friday,activity_1066,1
4,22,Friday,activity_1067,1
4,22,Friday,activity_1068,1
4,22,Friday,activity_1069,1
4,22,Friday,activity_1070,1
4,22,Friday,activity_1071,1
4,22,Friday,activity_1072,1
4,22,Friday,activity_1073,1
4,22,Friday,activity_1074,1
4,22,Friday,activity_1075,1
4,22,Friday,activity_1076,1
4,22,Friday,activity_1077,1
4,22,Friday,activity_1078,1
4,22,Friday,activity_1079,1
4,22,Friday,activity_1080,1
4,22,Friday,activity_1081,1
4,22,Friday,activity_1082,1
4,22,Friday,activity_1083,1
4,22,Friday,activity_1084,1
4,22,Friday,activity_1085,1
4,22,Friday,activity_1086,1
4,22,Friday,activity_1087,1
4,22,Friday,activity_1088,1
4,22,Friday,activity_1089,1
4,22,Friday,activity_1090,1
4,22,Friday,activity_1091,1
4,22,Friday,activity_1092,1
4,22,Friday,activity_1093,1
4,22,Friday,activity_1094,1
4,22,Friday,activity_1095,1
4,22,Friday,activity_1096,1
4,22,Friday,activity_1097,1
4,22,Friday,activity_1098,1
4,22,Friday,activity_1099,1
4,22,Friday,activity_1100,1
4,22,Friday,activity_1101,1
4,22,Friday,activity_1102,1
4,22,Friday,activity_1103,1
4,22,Friday,activity_1104,1
4,22,Friday,activity_1105,1
4,22,Friday,activity_1106,1
4,22,Friday,activity_1107,1
4,22,Friday,activity_1108,1
4,22,Friday,activity_1109,1
4,22,Friday,activity_1110,1
4,22,Friday,activity_1111,1
4,22,Friday,activity_1112,1
4,22,Friday,activity_1113,1
4,22,Friday,activity_1114,1
4,22,Friday,activity_1115,1
4,22,Friday,activity_1116,1
4,22,Friday,activity_1117,1
4,22,Friday,activity_1118,1
4,22,Friday,activity_1119,1
4,22,Friday,activity_1120,1
4,22,Friday,activity_1121,1
4,22,Friday,activity_1122,1
4,22,Friday,activity_1123,1
4,22,Friday,activity_1124,1
4,22,Friday,activity_1125,1
4,22,Friday,activity_1126,1
4,22,Friday,activity_1127,1
4,22,Friday,activity_1128,1
4,22,Friday,activity_1129,1
4,22,Friday,activity_1130,1
4,22,Friday,activity_1131,1
4,22,Friday,activity_1132,1
4,22,Friday,activity_1133,1
4,22,Friday,activity_1134,1
4,22,Friday,activity_1135,1
4,22,Friday,activity_1136,1
4,22,Friday,activity_1137,1
4,22,Friday,activity_1138,1
4,22,Friday,activity_1139,1
4,22,Friday,activity_1140,1
4,22,Friday,activity_1141,1
4,22,Friday,activity_1142,1
4,22,Friday,activity_1143,1
4,22,Friday,activity_1144,1
4,22,Friday,activity_1145,1
4,22,Friday,activity_1146,1
4,22,Friday,activity_1147,1
4,22,Friday,activity_1148,1
4,22,Friday,activity_1149,1
4,22,Friday,activity_1150,1
4,22,Friday,activity_1151,1
4,22,Friday,activity_1152,1
4,22,Friday,activity_1153,1
4,22,Friday,activity_1154,1
4,22,Friday,activity_1155,1
4,22,Friday,activity_1156,1
4,22,Friday,activity_1157,1
4,22,Friday,activity_1158,1
4,22,Friday,activity_1159,1
4,22,Friday,activity_1160,1
4,22,Friday,activity_1161,1
4,22,Friday,activity_1162,1
4,22,Friday,activity_1163,1
4,22,Friday,activity_1164,1
4,22,Friday,activity_1165,1
4,22,Friday,activity_1166,1
4,22,Friday,activity_1167,1
4,22,Friday,activity_1168,1
4,22,Friday,activity_1169,1
4,22,Friday,activity_1170,1
4,22,Friday,activity_1171,1
4,22,Friday,activity_1172,1
4,22,Friday,activity_1173,1
4,22,Friday,activity_1174,1
4,22,Friday,activity_1175,1
4,22,Friday,activity_1176,1
4,22,Friday,activity_1177,1
4,22,Friday,activity_1178,1
4,22,Friday,activity_1179,1
4,22,Friday,activity_1180,1
4,22,Friday,activity_1181,1
4,22,Friday,activity_1182,1
4,22,Friday,activity_1183,1
4,22,Friday,activity_1184,1
4,22,Friday,activity_1185,1
4,22,Friday,activity_1186,1
4,22,Friday,activity_1187,1
4,22,Friday,activity_1188,1
4,22,Friday,activity_1189,1
4,22,Friday,activity_1190,1
4,22,Friday,activity_1191,1
4,22,Friday,activity_1192,1
4,22,Friday,activity_1193,1
4,22,Friday,activity_1194,1
4,22,Friday,activity_1195,1
4,22,Friday,activity_1196,1
4,22,Friday,activity_1197,1
4,22,Friday,activity_1198,1
4,22,Friday,activity_1199,1
4,22,Friday,activity_1200,1
4,22,Friday,activity_1201,1
4,22,Friday,activity_1202,1
4,22,Friday,activity_1203,1
4,22,Friday,activity_1204,1
4,22,Friday,activity_1205,1
4,22,Friday,activity_1206,1
4,22,Friday,activity_1207,1
4,22,Friday,activity_1208,1
4,22,Friday,activity_1209,1
4,22,Friday,activity_1210,1
4,22,Friday,activity_1211,1
4,22,Friday,activity_1212,1
4,22,Friday,activity_1213,1
4,22,Friday,activity_1214,1
4,22,Friday,activity_1215,1
4,22,Friday,activity_1216,1
4,22,Friday,activity_1217,1
4,22,Friday,activity_1218,1
4,22,Friday,activity_1219,1
4,22,Friday,activity_1220,1
4,22,Friday,activity_1221,1
4,22,Friday,activity_1222,1
4,22,Friday,activity_1223,1
4,22,Friday,activity_1224,1
4,22,Friday,activity_1225,1
4,22,Friday,activity_1226,1
4,22,Friday,activity_1227,1
4,22,Friday,activity_1228,1
4,22,Friday,activity_1229,1
4,22,Friday,activity_1230,1
4,22,Friday,activity_1231,1
4,22,Friday,activity_1232,1
4,22,Friday,activity_1233,1
4,22,Friday,activity_1234,1
4,22,Friday,activity_1235,1
4,22,Friday,activity_1236,1
4,22,Friday,activity_1237,1
4,22,Friday,activity_1238,1
4,22,Friday,activity_1239,1
4,22,Friday,activity_1240,1
4,22,Friday,activity_1241,1
4,22,Friday,activity_1242,1
4,22,Friday,activity_1243,1
4,22,Friday,activity_1244,1
4,22,Friday,activity_1245,1
4,22,Friday,activity_1246,1
4,22,Friday,activity_1247,1
4,22,Friday,activity_1248,1
4,22,Friday,activity_1249,1
4,22,Friday,activity_1250,1
4,22,Friday,activity_1251,1
4,22,Friday,activity_1252,1
4,22,Friday,activity_1253,1
4,22,Friday,activity_1254,1
4,22,Friday,activity_1255,1
4,22,Friday,activity_1256,1
4,22,Friday,activity_1257,1
4,22,Friday,activity_1258,1
4,22,Friday,activity_1259,1
4,22,Friday,activity_1260,1
4,22,Friday,activity_1261,1
4,22,Friday,activity_1262,1
4,22,Friday,activity_1263,1
4,22,Friday,activity_1264,1
4,22,Friday,activity_1265,1
4,22,Friday,activity_1266,1
4,22,Friday,activity_1267,1
4,22,Friday,activity_1268,1
4,22,Friday,activity_1269,1
4,22,Friday,activity_1270,1
4,22,Friday,activity_1271,1
4,22,Friday,activity_1272,1
4,22,Friday,activity_1273,1
4,22,Friday,activity_1274,1
4,22,Friday,activity_1275,1
4,22,Friday,activity_1276,1
4,22,Friday,activity_1277,1
4,22,Friday,activity_1278,1
4,22,Friday,activity_1279,1
4,22,Friday,activity_1280,1
4,22,Friday,activity_1281,1
4,22,Friday,activity_1282,1
4,22,Friday,activity_1283,1
4,22,Friday,activity_1284,1
4,22,Friday,activity_1285,1
4,22,Friday,activity_1286,1
4,22,Friday,activity_1287,1
4,22,Friday,activity_1288,1
4,22,Friday,activity_1289,1
4,22,Friday,activity_1290,1
4,22,Friday,activity_1291,1
4,22,Friday,activity_1292,1
4,22,Friday,activity_1293,1
4,22,Friday,activity_1294,1
4,22,Friday,activity_1295,1
4,22,Friday,activity_1296,1
4,22,Friday,activity_1297,1
4,22,Friday,activity_1298,1
4,22,Friday,activity_1299,1
4,22,Friday,activity_1300,1
4,22,Friday,activity_1301,1
4,22,Friday,activity_1302,1
4,22,Friday,activity_1303,1
4,22,Friday,activity_1304,1
4,22,Friday,activity_1305,1
4,22,Friday,activity_1306,1
4,22,Friday,activity_1307,1
4,22,Friday,activity_1308,1
4,22,Friday,activity_1309,1
4,22,Friday,activity_1310,1
4,22,Friday,activity_1311,1
4,22,Friday,activity_1312,1
4,22,Friday,activity_1313,1
4,22,Friday,activity_1314,1
4,22,Friday,activity_1315,1
4,22,Friday,activity_1316,1
4,22,Friday,activity_1317,1
4,22,Friday,activity_1318,1
4,22,Friday,activity_1319,1
4,22,Friday,activity_1320,1
4,22,Friday,activity_1321,1
4,22,Friday,activity_1322,1
4,22,Friday,activity_1323,1
4,22,Friday,activity_1324,1
4,22,Friday,activity_1325,1
4,22,Friday,activity_1326,1
4,22,Friday,activity_1327,1
4,22,Friday,activity_1328,1
4,22,Friday,activity_1329,1
4,22,Friday,activity_1330,1
4,22,Friday,activity_1331,1
4,22,Friday,activity_1332,1
4,22,Friday,activity_1333,1
4,22,Friday,activity_1334,1
4,22,Friday,activity_1335,1
4,22,Friday,activity_1336,1
4,22,Friday,activity_1337,1
4,22,Friday,activity_1338,1
4,22,Friday,activity_1339,1
4,22,Friday,activity_1340,1
4,22,Friday,activity_1341,1
4,22,Friday,activity_1342,1
4,22,Friday,activity_1343,1
4,22,Friday,activity_1344,1
4,22,Friday,activity_1345,1
4,22,Friday,activity_1346,1
4,22,Friday,activity_1347,1
4,22,Friday,activity_1348,1
4,22,Friday,activity_1349,1
4,22,Friday,activity_1350,1
4,22,Friday,activity_1351,1
4,22,Friday,activity_1352,1
4,22,Friday,activity_1353,1
4,22,Friday,activity_1354,1
4,22,Friday,activity_1355,1
4,22,Friday,activity_1356,1
4,22,Friday,activity_1357,1
4,22,Friday,activity_1358,1
4,22,Friday,activity_1359,1
4,22,Friday,activity_1360,1
4,22,Friday,activity_1361,1
4,22,Friday,activity_1362,1
4,22,Friday,activity_1363,1
4,22,Friday,activity_1364,1
4,22,Friday,activity_1365,1
4,22,Friday,activity_1366,1
4,22,Friday,activity_1367,1
4,22,Friday,activity_1368,1
4,22,Friday,activity_1369,1
4,22,Friday,activity_1370,1
4,22,Friday,activity_1371,1
4,22,Friday,activity_1372,1
4,22,Friday,activity_1373,1
4,22,Friday,activity_1374,1
4,22,Friday,activity_1375,1
4,22,Friday,activity_1376,1
4,22,Friday,activity_1377,1
4,22,Friday,activity_1378,1
4,22,Friday,activity_1379,1
4,22,Friday,activity_1380,1
4,22,Friday,activity_1381,1
4,22,Friday,activity_1382,1
4,22,Friday,activity_1383,1
4,22,Friday,activity_1384,1
4,22,Friday,activity_1385,1
4,22,Friday,activity_1386,1
4,22,Friday,activity_1387,1
4,22,Friday,activity_1388,1
4,22,Friday,activity_1389,1
4,22,Friday,activity_1390,1
4,22,Friday,activity_1391,1
4,22,Friday,activity_1392,1
4,22,Friday,activity_1393,1
4,22,Friday,activity_1394,1
4,22,Friday,activity_1395,1
4,22,Friday,activity_1396,1
4,22,Friday,activity_1397,1
4,22,Friday,activity_1398,1
4,22,Friday,activity_1399,1
4,22,Friday,activity_1400,1
4,22,Friday,activity_1401,1
4,22,Friday,activity_1402,1
4,22,Friday,activity_1403,1
4,22,Friday,activity_1404,1
4,22,Friday,activity_1405,1
4,22,Friday,activity_1406,1
4,22,Friday,activity_1407,1
4,22,Friday,activity_1408,1
4,22,Friday,activity_1409,1
4,22,Friday,activity_1410,1
4,22,Friday,activity_1411,1
4,22,Friday,activity_1412,1
4,22,Friday,activity_1413,1
4,22,Friday,activity_1414,1
4,22,Friday,activity_1415,1
4,22,Friday,activity_1416,1
4,22,Friday,activity_1417,1
4,22,Friday,activity_1418,1
4,22,Friday,activity_1419,1
4,22,Friday,activity_1420,1
4,22,Friday,activity_1421,1
4,22,Friday,activity_1422,1
4,22,Friday,activity_1423,1
4,22,Friday,activity_1424,1
4,22,Friday,activity_1425,1
4,22,Friday,activity_1426,1
4,22,Friday,activity_1427,1
4,22,Friday,activity_1428,1
4,22,Friday,activity_1429,1
4,22,Friday,activity_1430,1
4,22,Friday,activity_1431,1
4,22,Friday,activity_1432,1
4,22,Friday,activity_1433,1
4,22,Friday,activity_1434,1
4,22,Friday,activity_1435,1
4,22,Friday,activity_1436,1
4,22,Friday,activity_1437,1
4,22,Friday,activity_1438,1
4,22,Friday,activity_1439,1
4,22,Friday,activity_1440,1
4,23,Monday,activity_1,85
4,23,Monday,activity_2,1
4,23,Monday,activity_3,1
4,23,Monday,activity_4,1
4,23,Monday,activity_5,1
4,23,Monday,activity_6,1
4,23,Monday,activity_7,1
4,23,Monday,activity_8,1
4,23,Monday,activity_9,1
4,23,Monday,activity_10,127
4,23,Monday,activity_11,1
4,23,Monday,activity_12,22
4,23,Monday,activity_13,1
4,23,Monday,activity_14,1
4,23,Monday,activity_15,1
4,23,Monday,activity_16,1
4,23,Monday,activity_17,1
4,23,Monday,activity_18,74
4,23,Monday,activity_19,22
4,23,Monday,activity_20,1
4,23,Monday,activity_21,1
4,23,Monday,activity_22,1
4,23,Monday,activity_23,1
4,23,Monday,activity_24,1
4,23,Monday,activity_25,1
4,23,Monday,activity_26,1
4,23,Monday,activity_27,1
4,23,Monday,activity_28,1
4,23,Monday,activity_29,1
4,23,Monday,activity_30,1
4,23,Monday,activity_31,22
4,23,Monday,activity_32,1
4,23,Monday,activity_33,1
4,23,Monday,activity_34,1
4,23,Monday,activity_35,320
4,23,Monday,activity_36,1
4,23,Monday,activity_37,1
4,23,Monday,activity_38,1
4,23,Monday,activity_39,1
4,23,Monday,activity_40,137
4,23,Monday,activity_41,335
4,23,Monday,activity_42,43
4,23,Monday,activity_43,127
4,23,Monday,activity_44,1
4,23,Monday,activity_45,1
4,23,Monday,activity_46,1
4,23,Monday,activity_47,1
4,23,Monday,activity_48,1
4,23,Monday,activity_49,1
4,23,Monday,activity_50,1
4,23,Monday,activity_51,1
4,23,Monday,activity_52,1
4,23,Monday,activity_53,1
4,23,Monday,activity_54,1
4,23,Monday,activity_55,1
4,23,Monday,activity_56,1
4,23,Monday,activity_57,1
4,23,Monday,activity_58,1
4,23,Monday,activity_59,1
4,23,Monday,activity_60,1
4,23,Monday,activity_61,1
4,23,Monday,activity_62,1
4,23,Monday,activity_63,1
4,23,Monday,activity_64,1
4,23,Monday,activity_65,1
4,23,Monday,activity_66,1
4,23,Monday,activity_67,1
4,23,Monday,activity_68,1
4,23,Monday,activity_69,1
4,23,Monday,activity_70,1
4,23,Monday,activity_71,1
4,23,Monday,activity_72,1
4,23,Monday,activity_73,1
4,23,Monday,activity_74,1
4,23,Monday,activity_75,1
4,23,Monday,activity_76,1
4,23,Monday,activity_77,1
4,23,Monday,activity_78,1
4,23,Monday,activity_79,1
4,23,Monday,activity_80,1
4,23,Monday,activity_81,1
4,23,Monday,activity_82,1
4,23,Monday,activity_83,1
4,23,Monday,activity_84,1
4,23,Monday,activity_85,43
4,23,Monday,activity_86,163
4,23,Monday,activity_87,492
4,23,Monday,activity_88,213
4,23,Monday,activity_89,32
4,23,Monday,activity_90,276
4,23,Monday,activity_91,1
4,23,Monday,activity_92,1
4,23,Monday,activity_93,1
4,23,Monday,activity_94,1
4,23,Monday,activity_95,64
4,23,Monday,activity_96,22
4,23,Monday,activity_97,53
4,23,Monday,activity_98,1
4,23,Monday,activity_99,43
4,23,Monday,activity_100,1
4,23,Monday,activity_101,1
4,23,Monday,activity_102,1
4,23,Monday,activity_103,163
4,23,Monday,activity_104,1
4,23,Monday,activity_105,276
4,23,Monday,activity_106,32
4,23,Monday,activity_107,53
4,23,Monday,activity_108,1
4,23,Monday,activity_109,1
4,23,Monday,activity_110,22
4,23,Monday,activity_111,64
4,23,Monday,activity_112,127
4,23,Monday,activity_113,1
4,23,Monday,activity_114,1
4,23,Monday,activity_115,1
4,23,Monday,activity_116,1
4,23,Monday,activity_117,1
4,23,Monday,activity_118,1
4,23,Monday,activity_119,1
4,23,Monday,activity_120,1
4,23,Monday,activity_121,1
4,23,Monday,activity_122,1
4,23,Monday,activity_123,1
4,23,Monday,activity_124,1
4,23,Monday,activity_125,1
4,23,Monday,activity_126,1
4,23,Monday,activity_127,1
4,23,Monday,activity_128,1
4,23,Monday,activity_129,1
4,23,Monday,activity_130,1
4,23,Monday,activity_131,1
4,23,Monday,activity_132,1
4,23,Monday,activity_133,1
4,23,Monday,activity_134,11
4,23,Monday,activity_135,11
4,23,Monday,activity_136,1
4,23,Monday,activity_137,1
4,23,Monday,activity_138,1
4,23,Monday,activity_139,1
4,23,Monday,activity_140,1
4,23,Monday,activity_141,1
4,23,Monday,activity_142,1
4,23,Monday,activity_143,1
4,23,Monday,activity_144,1
4,23,Monday,activity_145,1
4,23,Monday,activity_146,1
4,23,Monday,activity_147,163
4,23,Monday,activity_148,1
4,23,Monday,activity_149,1
4,23,Monday,activity_150,1
4,23,Monday,activity_151,1
4,23,Monday,activity_152,1
4,23,Monday,activity_153,1
4,23,Monday,activity_154,1
4,23,Monday,activity_155,1
4,23,Monday,activity_156,1
4,23,Monday,activity_157,1
4,23,Monday,activity_158,1
4,23,Monday,activity_159,1
4,23,Monday,activity_160,1
4,23,Monday,activity_161,1
4,23,Monday,activity_162,1
4,23,Monday,activity_163,1
4,23,Monday,activity_164,1
4,23,Monday,activity_165,1
4,23,Monday,activity_166,1
4,23,Monday,activity_167,1
4,23,Monday,activity_168,1
4,23,Monday,activity_169,1
4,23,Monday,activity_170,1
4,23,Monday,activity_171,1
4,23,Monday,activity_172,1
4,23,Monday,activity_173,1
4,23,Monday,activity_174,1
4,23,Monday,activity_175,1
4,23,Monday,activity_176,1
4,23,Monday,activity_177,1
4,23,Monday,activity_178,1
4,23,Monday,activity_179,1
4,23,Monday,activity_180,1
4,23,Monday,activity_181,1
4,23,Monday,activity_182,1
4,23,Monday,activity_183,1
4,23,Monday,activity_184,1
4,23,Monday,activity_185,1
4,23,Monday,activity_186,1
4,23,Monday,activity_187,1
4,23,Monday,activity_188,1
4,23,Monday,activity_189,1
4,23,Monday,activity_190,1
4,23,Monday,activity_191,1
4,23,Monday,activity_192,1
4,23,Monday,activity_193,1
4,23,Monday,activity_194,1
4,23,Monday,activity_195,1
4,23,Monday,activity_196,1
4,23,Monday,activity_197,1
4,23,Monday,activity_198,1
4,23,Monday,activity_199,1
4,23,Monday,activity_200,1
4,23,Monday,activity_201,1
4,23,Monday,activity_202,1
4,23,Monday,activity_203,1
4,23,Monday,activity_204,1
4,23,Monday,activity_205,1
4,23,Monday,activity_206,1
4,23,Monday,activity_207,213
4,23,Monday,activity_208,1
4,23,Monday,activity_209,1
4,23,Monday,activity_210,1
4,23,Monday,activity_211,1
4,23,Monday,activity_212,1
4,23,Monday,activity_213,1
4,23,Monday,activity_214,1
4,23,Monday,activity_215,32
4,23,Monday,activity_216,22
4,23,Monday,activity_217,53
4,23,Monday,activity_218,1
4,23,Monday,activity_219,43
4,23,Monday,activity_220,1
4,23,Monday,activity_221,1
4,23,Monday,activity_222,1
4,23,Monday,activity_223,1
4,23,Monday,activity_224,85
4,23,Monday,activity_225,22
4,23,Monday,activity_226,116
4,23,Monday,activity_227,95
4,23,Monday,activity_228,1
4,23,Monday,activity_229,1061
4,23,Monday,activity_230,868
4,23,Monday,activity_231,542
4,23,Monday,activity_232,656
4,23,Monday,activity_233,1195
4,23,Monday,activity_234,95
4,23,Monday,activity_235,74
4,23,Monday,activity_236,1
4,23,Monday,activity_237,1
4,23,Monday,activity_238,738
4,23,Monday,activity_239,74
4,23,Monday,activity_240,127
4,23,Monday,activity_241,238
4,23,Monday,activity_242,1
4,23,Monday,activity_243,1
4,23,Monday,activity_244,1
4,23,Monday,activity_245,1
4,23,Monday,activity_246,1
4,23,Monday,activity_247,213
4,23,Monday,activity_248,1
4,23,Monday,activity_249,226
4,23,Monday,activity_250,800
4,23,Monday,activity_251,251
4,23,Monday,activity_252,74
4,23,Monday,activity_253,85
4,23,Monday,activity_254,526
4,23,Monday,activity_255,95
4,23,Monday,activity_256,1
4,23,Monday,activity_257,1
4,23,Monday,activity_258,32
4,23,Monday,activity_259,11
4,23,Monday,activity_260,11
4,23,Monday,activity_261,1
4,23,Monday,activity_262,1
4,23,Monday,activity_263,1
4,23,Monday,activity_264,1
4,23,Monday,activity_265,1
4,23,Monday,activity_266,22
4,23,Monday,activity_267,150
4,23,Monday,activity_268,85
4,23,Monday,activity_269,116
4,23,Monday,activity_270,1
4,23,Monday,activity_271,492
4,23,Monday,activity_272,263
4,23,Monday,activity_273,675
4,23,Monday,activity_274,618
4,23,Monday,activity_275,425
4,23,Monday,activity_276,696
4,23,Monday,activity_277,379
4,23,Monday,activity_278,95
4,23,Monday,activity_279,106
4,23,Monday,activity_280,1
4,23,Monday,activity_281,22
4,23,Monday,activity_282,1
4,23,Monday,activity_283,95
4,23,Monday,activity_284,200
4,23,Monday,activity_285,64
4,23,Monday,activity_286,11
4,23,Monday,activity_287,1
4,23,Monday,activity_288,1
4,23,Monday,activity_289,1
4,23,Monday,activity_290,1
4,23,Monday,activity_291,1
4,23,Monday,activity_292,1
4,23,Monday,activity_293,11
4,23,Monday,activity_294,32
4,23,Monday,activity_295,1
4,23,Monday,activity_296,64
4,23,Monday,activity_297,11
4,23,Monday,activity_298,43
4,23,Monday,activity_299,891
4,23,Monday,activity_300,1
4,23,Monday,activity_301,1
4,23,Monday,activity_302,11
4,23,Monday,activity_303,1
4,23,Monday,activity_304,1
4,23,Monday,activity_305,1
4,23,Monday,activity_306,1
4,23,Monday,activity_307,492
4,23,Monday,activity_308,11
4,23,Monday,activity_309,1
4,23,Monday,activity_310,1
4,23,Monday,activity_311,1
4,23,Monday,activity_312,43
4,23,Monday,activity_313,106
4,23,Monday,activity_314,188
4,23,Monday,activity_315,1
4,23,Monday,activity_316,1
4,23,Monday,activity_317,1
4,23,Monday,activity_318,1
4,23,Monday,activity_319,1
4,23,Monday,activity_320,442
4,23,Monday,activity_321,458
4,23,Monday,activity_322,1
4,23,Monday,activity_323,1
4,23,Monday,activity_324,1
4,23,Monday,activity_325,1
4,23,Monday,activity_326,1
4,23,Monday,activity_327,1
4,23,Monday,activity_328,1222
4,23,Monday,activity_329,43
4,23,Monday,activity_330,11
4,23,Monday,activity_331,305
4,23,Monday,activity_332,364
4,23,Monday,activity_333,1
4,23,Monday,activity_334,408
4,23,Monday,activity_335,11
4,23,Monday,activity_336,1
4,23,Monday,activity_337,22
4,23,Monday,activity_338,150
4,23,Monday,activity_339,1
4,23,Monday,activity_340,1
4,23,Monday,activity_341,1
4,23,Monday,activity_342,1
4,23,Monday,activity_343,11
4,23,Monday,activity_344,1
4,23,Monday,activity_345,1
4,23,Monday,activity_346,1
4,23,Monday,activity_347,43
4,23,Monday,activity_348,1
4,23,Monday,activity_349,1
4,23,Monday,activity_350,150
4,23,Monday,activity_351,1
4,23,Monday,activity_352,1
4,23,Monday,activity_353,1
4,23,Monday,activity_354,1
4,23,Monday,activity_355,1
4,23,Monday,activity_356,1
4,23,Monday,activity_357,1
4,23,Monday,activity_358,1
4,23,Monday,activity_359,1
4,23,Monday,activity_360,32
4,23,Monday,activity_361,1
4,23,Monday,activity_362,1
4,23,Monday,activity_363,1
4,23,Monday,activity_364,1
4,23,Monday,activity_365,1
4,23,Monday,activity_366,22
4,23,Monday,activity_367,1
4,23,Monday,activity_368,1
4,23,Monday,activity_369,1
4,23,Monday,activity_370,1
4,23,Monday,activity_371,43
4,23,Monday,activity_372,1
4,23,Monday,activity_373,95
4,23,Monday,activity_374,150
4,23,Monday,activity_375,1
4,23,Monday,activity_376,1
4,23,Monday,activity_377,1
4,23,Monday,activity_378,11
4,23,Monday,activity_379,1
4,23,Monday,activity_380,1
4,23,Monday,activity_381,64
4,23,Monday,activity_382,32
4,23,Monday,activity_383,1
4,23,Monday,activity_384,291
4,23,Monday,activity_385,64
4,23,Monday,activity_386,1
4,23,Monday,activity_387,1
4,23,Monday,activity_388,1
4,23,Monday,activity_389,1
4,23,Monday,activity_390,1
4,23,Monday,activity_391,1
4,23,Monday,activity_392,1
4,23,Monday,activity_393,1
4,23,Monday,activity_394,1
4,23,Monday,activity_395,1
4,23,Monday,activity_396,1
4,23,Monday,activity_397,1
4,23,Monday,activity_398,1
4,23,Monday,activity_399,64
4,23,Monday,activity_400,1
4,23,Monday,activity_401,127
4,23,Monday,activity_402,1
4,23,Monday,activity_403,1
4,23,Monday,activity_404,74
4,23,Monday,activity_405,22
4,23,Monday,activity_406,1
4,23,Monday,activity_407,53
4,23,Monday,activity_408,1
4,23,Monday,activity_409,1
4,23,Monday,activity_410,1
4,23,Monday,activity_411,163
4,23,Monday,activity_412,251
4,23,Monday,activity_413,1
4,23,Monday,activity_414,1
4,23,Monday,activity_415,1
4,23,Monday,activity_416,1
4,23,Monday,activity_417,226
4,23,Monday,activity_418,1
4,23,Monday,activity_419,1
4,23,Monday,activity_420,1
4,23,Monday,activity_421,1
4,23,Monday,activity_422,1
4,23,Monday,activity_423,1
4,23,Monday,activity_424,238
4,23,Monday,activity_425,1
4,23,Monday,activity_426,1
4,23,Monday,activity_427,1
4,23,Monday,activity_428,1
4,23,Monday,activity_429,1
4,23,Monday,activity_430,1
4,23,Monday,activity_431,1
4,23,Monday,activity_432,1
4,23,Monday,activity_433,1
4,23,Monday,activity_434,1
4,23,Monday,activity_435,1
4,23,Monday,activity_436,1
4,23,Monday,activity_437,1
4,23,Monday,activity_438,1
4,23,Monday,activity_439,1
4,23,Monday,activity_440,1
4,23,Monday,activity_441,1
4,23,Monday,activity_442,1
4,23,Monday,activity_443,1
4,23,Monday,activity_444,1
4,23,Monday,activity_445,1
4,23,Monday,activity_446,1
4,23,Monday,activity_447,1
4,23,Monday,activity_448,1
4,23,Monday,activity_449,1
4,23,Monday,activity_450,1
4,23,Monday,activity_451,1
4,23,Monday,activity_452,1
4,23,Monday,activity_453,1
4,23,Monday,activity_454,1
4,23,Monday,activity_455,1
4,23,Monday,activity_456,1
4,23,Monday,activity_457,349
4,23,Monday,activity_458,1
4,23,Monday,activity_459,1
4,23,Monday,activity_460,1
4,23,Monday,activity_461,1
4,23,Monday,activity_462,1
4,23,Monday,activity_463,1
